"E7B085FD-4369-7E31-E053-6C04A8C0E67F","305000","2022-07-27","BD20 7BW","O","N","F","UNIT 17 THE CROSSINGS","RIPARIAN COURT","RIPARIAN WAY","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FD-4369-7E31-E053-6C04A8C0E67F/current"
"D93B27B1-E208-3100-E053-6C04A8C08887","265000","2022-01-28","BD20 7BW","O","N","F","UNIT 18 THE CROSSINGS","RIPARIAN COURT","RIPARIAN WAY","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B1-E208-3100-E053-6C04A8C08887/current"
"D93B27B1-E209-3100-E053-6C04A8C08887","265000","2022-01-28","BD20 7BW","O","N","F","UNIT 19 THE CROSSINGS","RIPARIAN COURT","RIPARIAN WAY","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B1-E209-3100-E053-6C04A8C08887/current"
"CD5A9DCC-BC3F-310A-E053-6C04A8C00A1F","491000","2021-09-01","BD20 7BW","O","N","F","UNIT 6-7","RIPARIAN COURT","RIPARIAN WAY","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/CD5A9DCC-BC3F-310A-E053-6C04A8C00A1F/current"
"CFC9085D-6A35-9A70-E053-6B04A8C09D6A","40000","2021-02-09","BD20 7BW","O","N","F","UNIT 17 THE CROSSINGS","RIPARIAN COURT","RIPARIAN WAY","CROSS HILLS","KEIGHLEY","HARROGATE","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/CFC9085D-6A35-9A70-E053-6B04A8C09D6A/current"
"CFC9085D-6A36-9A70-E053-6B04A8C09D6A","40000","2021-02-09","BD20 7BW","O","N","F","UNIT 18 THE CROSSINGS","RIPARIAN COURT","RIPARIAN WAY","CROSS HILLS","KEIGHLEY","HARROGATE","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/CFC9085D-6A36-9A70-E053-6B04A8C09D6A/current"
"CFC9085D-6A37-9A70-E053-6B04A8C09D6A","40000","2021-02-09","BD20 7BW","O","N","F","UNIT 19 THE CROSSINGS","RIPARIAN COURT","RIPARIAN WAY","CROSS HILLS","KEIGHLEY","HARROGATE","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/CFC9085D-6A37-9A70-E053-6B04A8C09D6A/current"
"25E9DA81-EA51-555E-E063-4704A8C066F2","595000","2023-07-28","BD20 7BW","O","N","F","UNIT 11 THE CROSSINGS","RIPARIAN COURT","RIPARIAN WAY","CROSS HILLS","KEIGHLEY","NORTH YORKSHIRE","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA81-EA51-555E-E063-4704A8C066F2/current"
"B0A9D11C-12C1-4C1F-E053-6C04A8C0D716","100000","2020-07-31","BD20 7BX","O","N","F","","2A","ENTERPRISE CENTRE","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/B0A9D11C-12C1-4C1F-E053-6C04A8C0D716/current"
"C6209F60-471C-295E-E053-6C04A8C0DDCC","175000","2021-01-25","BD20 7BX","O","N","F","","4","ENTERPRISE CENTRE","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/C6209F60-471C-295E-E053-6C04A8C0DDCC/current"
"C18F412B-B1C2-81A6-E053-6B04A8C0AD18","175000","2021-01-25","BD20 7BX","O","N","L","","4","ENTERPRISE CENTRE","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412B-B1C2-81A6-E053-6B04A8C0AD18/current"
"D22473F6-8E24-7B40-E053-6C04A8C0A630","70000","2021-11-10","BD20 7BX","O","N","F","UNIT 1B","ENTERPRISE CENTER","SKIPTON ROAD","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F6-8E24-7B40-E053-6C04A8C0A630/current"
"BC8936BC-504F-0E2C-E053-6C04A8C0DBF4","180000","2020-12-22","BD20 7BX","O","N","F","5","ENTERPRISE CENTRE","SKIPTON ROAD","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/BC8936BC-504F-0E2C-E053-6C04A8C0DBF4/current"
"AE4D86D4-B2AD-4619-E053-6C04A8C03CD0","500000","2019-11-20","BD20 7BY","O","N","F","UNIT 5","SKELTON INDUSTRIAL ESTATE","SKELTON ROAD","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/AE4D86D4-B2AD-4619-E053-6C04A8C03CD0/current"
"AE4D86D4-B299-4619-E053-6C04A8C03CD0","540000","2019-10-22","BD20 7BY","O","N","F","UNIT 6","SKELTON INDUSTRIAL ESTATE","SKELTON ROAD","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/AE4D86D4-B299-4619-E053-6C04A8C03CD0/current"
"F3B6C199-486B-6E40-E053-6C04A8C0B3B4","420000","2019-07-16","BD20 7BY","O","N","F","UNIT 8","SKELTON INDUSTRIAL ESTATE","SKELTON ROAD","CROSS HILLS","KEIGHLEY","CRAVEN","NORTH YORKSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C199-486B-6E40-E053-6C04A8C0B3B4/current"
