postcode_sector,year_quarter,year,quarter,district,town_city,dominant_property_type,median_price,mean_price,price_std,yoy_price_change_pct,qoq_price_change_pct,price_ma3,price_volatility,price_percentile,transaction_count,yoy_volume_change_pct,qoq_volume_change_pct,volume_ma3,relative_activity,activity_level,market_momentum,market_health_score,trend_consistency,market_trend
BD20,2020Q1,2020,1,CRAVEN,KEIGHLEY,Terraced,233000.0,239560.35294117648,111395.67661148743,22.63157894736842,0.23661002366099915,235150.0,46.50004695845493,42.5,85,4.938271604938271,-22.72727272727273,88.0,1.2536873156342183,High,0.6555425601039637,65.6,Aligned,Booming
BD20,2020Q2,2020,2,CRAVEN,KEIGHLEY,Terraced,263000.0,294147.44444444444,156528.14184103467,18.46846846846847,12.875536480686689,242816.66666666666,53.214177038549145,95.0,45,-46.42857142857143,-47.05882352941176,80.0,0.6637168141592921,Low,0.42509652509652507,42.5,Divergent,Declining
BD20,2020Q3,2020,3,CRAVEN,KEIGHLEY,Detached,242475.0,306240.5714285714,180120.556853231,1.03125,-7.804182509505708,246158.33333333334,58.816686506622105,65.0,70,1.4492753623188406,55.55555555555556,66.66666666666667,1.032448377581121,Medium,0.5119846014492754,51.2,Aligned,Stable
BD20,2020Q4,2020,4,CRAVEN,KEIGHLEY,Terraced,239500.0,285646.25409836066,149943.8153632176,3.0329103032910303,-1.226930611403232,248325.0,52.492834480365815,55.00000000000001,122,10.909090909090908,74.28571428571429,79.0,1.7994100294985251,High,0.5618338254561098,56.2,Aligned,Growing
BD20,2021Q1,2021,1,CRAVEN,KEIGHLEY,Terraced,215000.0,272977.5308641975,190506.58204528567,-7.725321888412018,-10.229645093945717,232325.0,69.78837468496995,15.0,81,-4.705882352941177,-33.606557377049185,91.0,1.1946902654867257,Medium,0.4348245392577632,43.5,Aligned,Declining
BD20,2021Q2,2021,2,CRAVEN,KEIGHLEY,Terraced,233000.0,289230.47872340423,211820.62524889514,-11.406844106463879,8.372093023255811,229166.66666666666,73.23592803352604,42.5,94,108.88888888888889,16.049382716049386,99.0,1.3864306784660767,High,0.6315589353612168,63.2,Divergent,Declining
BD20,2021Q3,2021,3,CRAVEN,KEIGHLEY,Terraced,235000.0,272952.3157894737,169589.86821278895,-3.0827920404165376,0.8583690987124415,227666.66666666666,62.131683229092836,50.0,95,35.714285714285715,1.0638297872340496,90.0,1.40117994100295,High,0.6243603906146437,62.4,Divergent,Declining
BD20,2021Q4,2021,4,CRAVEN,KEIGHLEY,Terraced,190000.0,234066.0975609756,124535.59293687987,-20.668058455114824,-19.14893617021277,219333.33333333334,53.205310053258614,7.5,41,-66.39344262295081,-56.84210526315789,76.66666666666667,0.6047197640117994,Low,0.17599164926931105,17.6,Aligned,Declining
BD20,2022Q1,2022,1,CRAVEN,KEIGHLEY,Terraced,245000.0,277304.23529411765,172502.10842067792,13.953488372093023,28.947368421052634,223333.33333333334,62.20680626738958,72.5,34,-58.0246913580247,-17.07317073170732,56.666666666666664,0.5014749262536874,Low,0.3837209302325581,38.4,Divergent,Declining
BD20,2022Q2,2022,2,CRAVEN,KEIGHLEY,Terraced,222000.0,287719.756097561,192477.16798360532,-4.721030042918455,-9.387755102040817,219000.0,66.89744583209625,22.5,41,-56.38297872340425,20.58823529411764,38.666666666666664,0.6047197640117994,Low,0.2716738197424893,27.2,Aligned,Declining
BD20,2022Q3,2022,3,CRAVEN,KEIGHLEY,Terraced,259500.0,286791.0447761194,141141.03733000148,10.425531914893616,16.891891891891888,242166.66666666666,49.21389279786676,90.0,67,-29.47368421052631,63.414634146341456,47.333333333333336,0.9882005899705015,Medium,0.4446584546472564,44.5,Divergent,Declining
BD20,2022Q4,2022,4,CRAVEN,KEIGHLEY,Terraced,225000.0,302305.2545454545,232168.19735486613,18.421052631578945,-13.294797687861271,235500.0,76.79925964368489,30.0,55,34.146341463414636,-17.910447761194025,54.333333333333336,0.8112094395280236,Medium,0.7471116816431322,74.7,Aligned,Booming
BD20,2023Q1,2023,1,NORTH YORKSHIRE,KEIGHLEY,Semi-Detached,275000.0,293769.8333333333,213596.63247411372,12.244897959183673,22.222222222222232,253166.66666666666,72.70883808949537,100.0,30,-11.76470588235294,-45.45454545454546,50.666666666666664,0.4424778761061947,Low,0.5264105642256902,52.6,Divergent,Growing
BD20,2023Q2,2023,2,NORTH YORKSHIRE,KEIGHLEY,Terraced,250000.0,327198.1111111111,301809.00429608114,12.612612612612612,-9.090909090909093,250000.0,92.24044823216957,80.0,45,9.75609756097561,50.0,43.333333333333336,0.6637168141592921,Low,0.614700065919578,61.5,Aligned,Growing
BD20,2023Q3,2023,3,NORTH YORKSHIRE,KEIGHLEY,Terraced,245000.0,309054.0677966102,220737.97860904929,-5.5876685934489405,-2.0000000000000018,256666.66666666666,71.42374154231094,72.5,59,-11.940298507462686,31.11111111111111,44.666666666666664,0.8702064896755163,Medium,0.41871279440945564,41.9,Aligned,Declining
BD20,2023Q4,2023,4,NORTH YORKSHIRE,KEIGHLEY,Terraced,251000.0,286447.8125,150294.91039749025,11.555555555555555,2.448979591836742,248666.66666666666,52.46851392781722,85.0,48,-12.727272727272727,-18.644067796610166,50.666666666666664,0.7079646017699115,Low,0.5184242424242425,51.8,Divergent,Growing
BD22,2020Q1,2020,1,CRAVEN,KEIGHLEY,Semi-Detached,150000.0,179318.18181818182,64348.377107458095,2.0408163265306123,-0.973758045882156,157158.33333333334,35.88502652380426,20.0,11,0.0,-50.0,14.0,0.88,Medium,0.5122448979591837,51.2,Divergent,Stable
BD22,2020Q2,2020,2,CRAVEN,KEIGHLEY,Terraced,148500.0,265857.14285714284,254789.24530640914,14.011516314779271,-1.0000000000000009,149991.66666666666,95.83690043766062,15.0,7,-50.0,-36.36363636363637,13.333333333333334,0.56,Low,0.3840690978886756,38.4,Divergent,Declining
BD22,2020Q3,2020,3,CRAVEN,KEIGHLEY,Terraced,167000.0,197997.5,105709.7073605975,-1.7647058823529411,12.457912457912457,155166.66666666666,53.38941519998863,45.0,20,122.22222222222223,185.71428571428572,12.666666666666666,1.6,High,0.6894117647058824,68.9,Divergent,Stable
BD22,2020Q4,2020,4,CRAVEN,KEIGHLEY,Terraced,257500.0,345500.0,369524.76988093177,69.9950486879023,54.191616766467064,191000.0,106.95362369925667,90.0,10,-54.54545454545454,-50.0,12.333333333333334,0.8,Medium,0.6,60.0,Divergent,Declining
BD22,2021Q1,2021,1,CRAVEN,KEIGHLEY,Terraced,275000.0,274393.3333333333,142392.31127249746,83.33333333333334,6.796116504854366,233166.66666666666,51.89350249246731,95.0,15,36.36363636363637,50.0,15.0,1.2,High,0.9454545454545455,94.5,Aligned,Booming
BD22,2021Q2,2021,2,CRAVEN,KEIGHLEY,Terraced,228725.0,339718.1818181818,277650.9681774406,54.02356902356902,-16.827272727272724,253741.66666666666,81.72979341036277,80.0,22,214.28571428571428,46.66666666666666,15.666666666666666,1.76,High,1.0,100.0,Aligned,Booming
BD22,2021Q3,2021,3,CRAVEN,KEIGHLEY,Terraced,200000.0,245571.73913043478,148042.42314749985,19.760479041916167,-12.558749590119135,234575.0,60.284796480130595,70.0,23,15.0,4.545454545454541,20.0,1.84,High,0.6785628742514971,67.9,Aligned,Booming
BD22,2021Q4,2021,4,CRAVEN,KEIGHLEY,Terraced,167500.0,218850.0,99642.68977200484,-34.95145631067961,-16.249999999999996,198741.66666666666,45.530130122003584,50.0,9,-10.0,-60.86956521739131,18.0,0.72,Low,0.25029126213592234,25.0,Aligned,Declining
BD22,2022Q1,2022,1,CRAVEN,KEIGHLEY,Terraced,162000.0,187217.72727272726,66181.47291212385,-41.090909090909086,-3.2835820895522394,176500.0,35.35000337639755,40.0,11,-26.666666666666668,22.222222222222232,14.333333333333334,0.88,Medium,0.1467878787878788,14.7,Aligned,Declining
BD22,2022Q2,2022,2,CRAVEN,KEIGHLEY,Terraced,154875.0,187093.75,88149.2177969509,-32.28768171384851,-4.398148148148151,161458.33333333334,47.11499865546065,35.0,8,-63.63636363636363,-27.27272727272727,9.333333333333334,0.64,Low,0.10627390971690896,10.6,Aligned,Declining
BD22,2022Q3,2022,3,CRAVEN,KEIGHLEY,Terraced,168000.0,244500.0,157128.71979155604,-16.0,8.47457627118644,161625.0,64.26532506812109,55.00000000000001,13,-43.47826086956522,62.5,10.666666666666666,1.04,Medium,0.23008695652173913,23.0,Aligned,Declining
BD22,2022Q4,2022,4,NORTH YORKSHIRE,KEIGHLEY,Detached,229975.0,270800.375,151778.8302610437,37.29850746268657,36.88988095238095,184283.33333333334,56.04823488927728,85.0,8,-11.11111111111111,-38.46153846153846,9.666666666666666,0.64,Low,0.6793466003316749,67.9,Divergent,Growing
BD22,2023Q1,2023,1,CRAVEN,KEIGHLEY,Terraced,154500.0,159428.57142857142,46796.03666571612,-4.62962962962963,-32.81878465050549,184158.33333333334,29.35235274731298,30.0,7,-36.36363636363637,-12.5,9.333333333333334,0.56,Low,0.3267676767676767,32.7,Aligned,Declining
BD22,2023Q2,2023,2,NORTH YORKSHIRE,KEIGHLEY,Terraced,211000.0,267565.3846153846,299917.74593531986,36.23890234059726,36.56957928802589,198491.66666666666,112.09138520158,75.0,13,62.5,85.71428571428572,9.333333333333334,1.04,Medium,0.9174334140435836,91.7,Aligned,Booming
BD22,2023Q3,2023,3,NORTH YORKSHIRE,KEIGHLEY,Terraced,355000.0,365625.0,221539.2177471068,111.30952380952381,68.24644549763033,240166.66666666666,60.591922802627494,100.0,8,-38.46153846153847,-38.46153846153846,9.333333333333334,0.64,Low,0.6461538461538461,64.6,Divergent,Declining
BD22,2023Q4,2023,4,NORTH YORKSHIRE,KEIGHLEY,Terraced,175000.0,180138.88888888888,36859.732244159226,-23.904772257854116,-50.70422535211267,247000.0,20.461840567305046,65.0,9,12.5,12.5,10.0,0.72,Low,0.4065713664528753,40.7,Divergent,Declining
BD23,2020Q1,2020,1,CRAVEN,SKIPTON,Terraced,223000.0,293966.19658119656,216543.65917460673,8.51581508515815,-14.230769230769235,234166.66666666666,73.66277541193247,20.0,117,-12.686567164179104,-39.37823834196891,159.66666666666666,0.7235621521335808,Low,0.5003486218542325,50.0,Divergent,Growing
BD23,2020Q2,2020,2,CRAVEN,SKIPTON,Terraced,245000.0,283337.30666666664,165258.5460504297,5.9459459459459465,9.865470852017943,242666.66666666666,58.32572773229923,47.5,75,-44.02985074626866,-35.89743589743589,128.33333333333334,0.463821892393321,Low,0.359556272690601,36.0,Divergent,Declining
BD23,2020Q3,2020,3,CRAVEN,SKIPTON,Terraced,244000.0,299330.05844155845,175348.50832825544,11.161731207289293,-0.40816326530612734,237333.33333333334,58.580320747336735,37.5,154,-8.875739644970414,105.33333333333333,115.33333333333333,0.9523809523809524,Medium,0.5314674286638541,53.1,Divergent,Growing
BD23,2020Q4,2020,4,CRAVEN,SKIPTON,Terraced,257475.0,312875.4692307692,208794.9516380039,-0.971153846153846,5.522540983606561,248825.0,66.73420327625684,55.00000000000001,260,34.715025906735754,68.83116883116882,163.0,1.6079158936301794,High,0.6330331805500198,63.3,Divergent,Stable
BD23,2021Q1,2021,1,CRAVEN,SKIPTON,Terraced,244000.0,313224.47878787876,240204.2738843842,9.417040358744394,-5.233517817263811,248491.66666666666,76.68758036215134,37.5,165,41.02564102564102,-36.53846153846154,193.0,1.0204081632653061,Medium,0.7206048062550305,72.1,Aligned,Growing
BD23,2021Q2,2021,2,CRAVEN,SKIPTON,Terraced,280000.0,339121.4579831933,218812.1333896448,14.285714285714285,14.754098360655732,260491.66666666666,64.52323444554459,80.0,238,217.33333333333334,44.242424242424235,221.0,1.471861471861472,High,0.7857142857142857,78.6,Aligned,Booming
BD23,2021Q3,2021,3,CRAVEN,SKIPTON,Terraced,219975.0,251662.83823529413,122081.18204064737,-9.846311475409836,-21.4375,247991.66666666666,48.50981690292574,15.0,204,32.467532467532465,-14.28571428571429,202.33333333333334,1.261595547309833,High,0.5707922610176708,57.1,Divergent,Declining
BD23,2021Q4,2021,4,CRAVEN,SKIPTON,Terraced,230000.0,309458.99363057327,236886.60878457245,-10.670938926109331,4.557336060916017,243325.0,76.54862636416492,25.0,157,-39.61538461538461,-23.039215686274506,199.66666666666666,0.9709338280766853,Medium,0.27751282798180554,27.8,Aligned,Declining
BD23,2022Q1,2022,1,CRAVEN,SKIPTON,Terraced,245000.0,307027.5367647059,193159.59621062188,0.4098360655737705,6.521739130434789,231658.33333333334,62.912792202952126,47.5,136,-17.575757575757574,-13.375796178343947,165.66666666666666,0.8410636982065554,Medium,0.4321559860904123,43.2,Divergent,Stable
BD23,2022Q2,2022,2,NORTH YORKSHIRE,SKIPTON,Terraced,259975.0,324449.58461538464,177112.17049921327,-7.151785714285714,6.112244897959185,244991.66666666666,54.58850277437372,60.0,130,-45.378151260504204,-4.411764705882348,141.0,0.8039579468150897,Medium,0.27557668067226887,27.6,Aligned,Declining
BD23,2022Q3,2022,3,CRAVEN,SKIPTON,Terraced,300000.0,359988.85350318474,232048.29091028057,36.37913399249915,15.395711126069811,268325.0,64.4598544238614,95.0,157,-23.03921568627451,20.769230769230763,141.0,0.9709338280766853,Medium,0.6261179412098967,62.6,Divergent,Declining
BD23,2022Q4,2022,4,CRAVEN,SKIPTON,Terraced,313750.0,373891.9653465347,234831.63586573448,36.41304347826087,4.583333333333339,291241.6666666667,62.80735015209146,100.0,202,28.662420382165603,28.6624203821656,163.0,1.2492269635126778,High,0.8331279423982277,83.3,Aligned,Booming
BD23,2023Q1,2023,1,CRAVEN,SKIPTON,Terraced,282500.0,323114.84057971014,191186.3027709618,15.306122448979592,-9.960159362549803,298750.0,59.16976837954848,85.0,138,1.4705882352941175,-31.68316831683168,165.66666666666666,0.8534322820037107,Medium,0.597719087635054,59.8,Aligned,Growing
BD23,2023Q2,2023,2,NORTH YORKSHIRE,SKIPTON,Terraced,260000.0,317127.9366197183,191696.13382355074,0.009616309260505818,-7.964601769911505,285416.6666666667,60.447570739698584,70.0,142,9.230769230769232,2.898550724637672,160.66666666666666,0.8781694495980211,Medium,0.5369807747786399,53.7,Aligned,Stable
BD23,2023Q3,2023,3,NORTH YORKSHIRE,SKIPTON,Terraced,295000.0,335307.0797101449,179993.0684902645,-1.6666666666666667,13.461538461538458,279166.6666666667,53.68006802774905,90.0,138,-12.101910828025478,-2.8169014084507005,139.33333333333334,0.8534322820037107,Medium,0.4415923566878981,44.2,Aligned,Stable
BD23,2023Q4,2023,4,NORTH YORKSHIRE,SKIPTON,Terraced,260000.0,332461.1989528796,208251.72925795516,-17.131474103585656,-11.864406779661019,271666.6666666667,62.639408723142786,70.0,191,-5.445544554455446,38.40579710144927,157.0,1.1811997526283242,Medium,0.37542897716066426,37.5,Aligned,Declining
BD24,2020Q1,2020,1,CRAVEN,SETTLE,Terraced,222500.0,242827.41379310345,85476.44918402012,-16.977611940298505,20.270270270270263,226583.33333333334,35.20049398411365,20.0,29,16.0,70.58823529411764,26.333333333333332,0.9634551495016611,Medium,0.462134328358209,46.2,Divergent,Declining
BD24,2020Q2,2020,2,CRAVEN,SETTLE,Terraced,250000.0,247090.9090909091,109581.20691565187,-12.280701754385964,12.35955056179776,219166.66666666666,44.348538486834826,30.0,11,-70.27027027027027,-62.06896551724138,19.0,0.3654485049833887,Low,0.2263157894736842,22.6,Aligned,Declining
BD24,2020Q3,2020,3,CRAVEN,SETTLE,Detached,219250.0,239625.0,141294.65043214036,-19.4674012855831,-12.3,230583.33333333334,58.964903675384605,15.0,28,-15.151515151515152,154.54545454545453,22.666666666666668,0.9302325581395349,Medium,0.32258953168044074,32.3,Aligned,Declining
BD24,2020Q4,2020,4,CRAVEN,SETTLE,Terraced,265000.0,300782.97872340423,134340.54685784463,43.24324324324324,20.866590649942985,244750.0,44.66361342254752,50.0,47,176.47058823529412,67.85714285714286,28.666666666666668,1.5614617940199336,High,0.9594594594594594,95.9,Aligned,Booming
BD24,2021Q1,2021,1,CRAVEN,SETTLE,Terraced,260000.0,271305.3783783784,110002.52920459786,16.853932584269664,-1.8867924528301883,248083.33333333334,40.54565002068698,35.0,37,27.586206896551722,-21.276595744680847,37.333333333333336,1.229235880398671,High,0.7114684230918249,71.1,Aligned,Booming
BD24,2021Q2,2021,2,CRAVEN,SETTLE,Detached,285000.0,412739.5283018868,386718.89126199647,14.000000000000002,9.615384615384626,270000.0,93.69562756759797,77.5,53,381.8181818181818,43.24324324324324,45.666666666666664,1.760797342192691,High,0.784,78.4,Aligned,Booming
BD24,2021Q3,2021,3,CRAVEN,SETTLE,Terraced,236500.0,271759.4285714286,132228.76682685298,7.8677309007981755,-17.01754385964912,260500.0,48.65655168688961,25.0,28,0.0,-47.16981132075472,39.333333333333336,0.9302325581395349,Medium,0.547206385404789,54.7,Divergent,Growing
BD24,2021Q4,2021,4,CRAVEN,SETTLE,Flat,158500.0,306903.4482758621,316349.46175388136,-40.18867924528302,-32.98097251585623,226666.66666666666,103.0778453390099,5.0,29,-38.297872340425535,3.571428571428581,36.666666666666664,0.9634551495016611,Medium,0.10567643516659975,10.6,Aligned,Declining
BD24,2022Q1,2022,1,CRAVEN,SETTLE,Detached,267500.0,345340.05555555556,171933.87242174798,2.8846153846153846,68.76971608832807,220833.33333333334,49.78683174911595,57.49999999999999,18,-51.35135135135135,-37.93103448275862,25.0,0.5980066445182723,Low,0.3173076923076923,31.7,Divergent,Declining
BD24,2022Q2,2022,2,CRAVEN,SETTLE,Detached,297500.0,353895.90625,296878.68823894183,4.385964912280701,11.214953271028039,241166.66666666666,83.88870371086466,95.0,32,-39.62264150943396,77.77777777777777,26.333333333333332,1.0631229235880397,Medium,0.3678252234359483,36.8,Divergent,Declining
BD24,2022Q3,2022,3,CRAVEN,SETTLE,Terraced,267500.0,297381.475,147614.51059535798,13.107822410147993,-10.084033613445376,277500.0,49.638098874638374,57.49999999999999,40,42.857142857142854,25.0,30.0,1.3289036544850499,High,0.7500755058894593,75.0,Aligned,Booming
BD24,2022Q4,2022,4,NORTH YORKSHIRE,SETTLE,Terraced,263000.0,326226.6129032258,175341.4066109652,65.93059936908517,-1.6822429906542036,276000.0,53.748345375789356,40.0,31,6.896551724137931,-22.499999999999996,34.333333333333336,1.0299003322259135,Medium,0.8275862068965517,82.8,Aligned,Booming
BD24,2023Q1,2023,1,CRAVEN,SETTLE,Detached,264320.0,309532.22222222225,141516.24898095988,-1.188785046728972,0.5019011406844021,264940.0,45.719391656536885,45.0,27,50.0,-12.903225806451612,32.666666666666664,0.8970099667774086,Medium,0.6928672897196262,69.3,Divergent,Stable
BD24,2023Q2,2023,2,NORTH YORKSHIRE,SETTLE,Detached,295000.0,364290.0740740741,255097.82651155107,-0.8403361344537815,11.607142857142861,274106.6666666667,70.02601626188692,90.0,27,-15.625,0.0,28.333333333333332,0.8970099667774086,Medium,0.43245798319327733,43.2,Aligned,Stable
BD24,2023Q3,2023,3,NORTH YORKSHIRE,SETTLE,Detached,350050.0,375389.51612903224,204322.75344152134,30.859813084112147,18.661016949152543,303123.3333333333,54.42953110371087,100.0,31,-22.5,14.814814814814813,28.333333333333332,1.0299003322259135,Medium,0.5951588785046729,59.5,Divergent,Declining
BD24,2023Q4,2023,4,NORTH YORKSHIRE,SETTLE,Terraced,289312.5,323735.5,150921.42571321517,10.004752851711027,-17.351092701042703,311454.1666666667,46.61874453472516,85.0,22,-29.03225806451613,-29.032258064516125,26.666666666666668,0.7308970099667774,Low,0.44389948485220165,44.4,Divergent,Declining
DL10,2020Q1,2020,1,RICHMONDSHIRE,RICHMOND,Semi-Detached,190000.0,235721.83823529413,140492.52224724047,-6.172839506172839,4.972375690607733,188666.66666666666,59.60097855125449,10.0,68,-2.857142857142857,-18.07228915662651,80.33333333333333,0.8400247066090178,Medium,0.4515343915343915,45.2,Aligned,Declining
DL10,2020Q2,2020,2,RICHMONDSHIRE,RICHMOND,Detached,210000.0,263829.0625,125746.07962949583,0.0,10.526315789473696,193666.66666666666,47.661951430955725,37.5,48,-37.66233766233766,-29.411764705882348,66.33333333333333,0.592958616429895,Low,0.34935064935064936,34.9,Divergent,Declining
DL10,2020Q3,2020,3,RICHMONDSHIRE,RICHMOND,Semi-Detached,200000.0,247238.77272727274,176451.47460122727,2.564102564102564,-4.761904761904767,200000.0,71.36885232635805,20.0,66,-26.666666666666668,37.5,60.666666666666664,0.8153180975911056,Medium,0.4087179487179487,40.9,Divergent,Declining
DL10,2020Q4,2020,4,RICHMONDSHIRE,RICHMOND,Detached,230000.0,270838.5327868852,163881.53857216472,27.071823204419886,14.999999999999991,213333.33333333334,60.50894490006643,57.49999999999999,122,46.98795180722892,84.84848484848484,78.66666666666667,1.5071031500926497,High,0.850382746455435,85.0,Aligned,Booming
DL10,2021Q1,2021,1,RICHMONDSHIRE,RICHMOND,Terraced,231500.0,283842.62295081967,171681.51812043614,21.842105263157897,0.6521739130434856,220500.0,60.48475607209378,65.0,122,79.41176470588235,0.0,103.33333333333333,1.5071031500926497,High,0.8310526315789473,83.1,Aligned,Booming
DL10,2021Q2,2021,2,RICHMONDSHIRE,RICHMOND,Detached,233500.0,285732.37903225806,172561.89863098864,11.190476190476192,0.8639308855291628,231666.66666666666,60.39284004684225,70.0,124,158.33333333333331,1.6393442622950838,122.66666666666667,1.531809759110562,High,0.7671428571428571,76.7,Aligned,Booming
DL10,2021Q3,2021,3,RICHMONDSHIRE,RICHMOND,Semi-Detached,225000.0,267471.08247422683,166854.76817777724,12.5,-3.6402569593147804,230000.0,62.38235798587877,45.0,97,46.96969696969697,-21.7741935483871,114.33333333333333,1.1982705373687461,Medium,0.7628787878787879,76.3,Aligned,Booming
DL10,2021Q4,2021,4,RICHMONDSHIRE,RICHMOND,Semi-Detached,205000.0,294804.83636363636,232782.2022215237,-10.869565217391305,-8.888888888888891,221166.66666666666,78.96145975515515,30.0,55,-54.91803278688525,-43.29896907216495,92.0,0.679431747992588,Low,0.23478260869565218,23.5,Aligned,Declining
DL10,2022Q1,2022,1,RICHMONDSHIRE,RICHMOND,Terraced,240000.0,265469.1780821918,130580.50375314904,3.6717062634989204,17.07317073170731,223333.33333333334,49.18857424296544,77.5,73,-40.16393442622951,32.72727272727274,75.0,0.9017912291537986,Medium,0.3613744998760755,36.1,Divergent,Declining
DL10,2022Q2,2022,2,RICHMONDSHIRE,RICHMOND,Detached,250000.0,269726.5142857143,118561.45999386394,7.066381156316917,4.166666666666674,231666.66666666666,43.956175501632316,85.0,70,-43.54838709677419,-4.109589041095896,66.0,0.8647313156269302,Medium,0.3682047385508047,36.8,Divergent,Declining
DL10,2022Q3,2022,3,RICHMONDSHIRE,RICHMOND,Detached,267000.0,359961.23529411765,285847.5681301073,18.666666666666668,6.800000000000006,252333.33333333334,79.41065317673626,95.0,85,-12.371134020618557,21.42857142857142,76.0,1.0500308832612724,Medium,0.5625154639175258,56.3,Divergent,Growing
DL10,2022Q4,2022,4,RICHMONDSHIRE,RICHMOND,Detached,271000.0,347210.21428571426,226325.36236909937,32.19512195121951,1.4981273408239737,262666.6666666667,65.18395860982923,100.0,70,27.27272727272727,-17.647058823529417,75.0,0.8647313156269302,Medium,0.8022616407982261,80.2,Aligned,Booming
DL10,2023Q1,2023,1,NORTH YORKSHIRE,RICHMOND,Detached,255000.0,301092.6666666667,170625.6158672844,6.25,-5.904059040590404,264333.3333333333,56.668804908550094,90.0,75,2.73972602739726,7.14285714285714,76.66666666666667,0.9264978381717109,Medium,0.5484589041095891,54.8,Aligned,Growing
DL10,2023Q2,2023,2,NORTH YORKSHIRE,RICHMOND,Semi-Detached,240000.0,275648.3333333333,175216.1384309866,-4.0,-5.882352941176472,255333.33333333334,63.56509989091897,77.5,60,-14.285714285714285,-19.999999999999996,68.33333333333333,0.7411982705373688,Low,0.41885714285714293,41.9,Aligned,Declining
DL10,2023Q3,2023,3,NORTH YORKSHIRE,RICHMOND,Detached,227500.0,284028.4939759036,159673.4376357688,-14.794007490636703,-5.2083333333333375,240833.33333333334,56.217401078539375,50.0,83,-2.3529411764705883,38.33333333333333,72.66666666666667,1.0253242742433601,Medium,0.4018241903502975,40.2,Aligned,Declining
DL10,2023Q4,2023,4,NORTH YORKSHIRE,RICHMOND,Detached,230000.0,279246.3086419753,172085.49522175323,-15.129151291512915,1.098901098901095,232500.0,61.62498478803023,57.49999999999999,81,15.714285714285714,-2.409638554216864,74.66666666666667,1.0006176652254477,Medium,0.47208223510806535,47.2,Divergent,Declining
DL11,2020Q1,2020,1,RICHMONDSHIRE,RICHMOND,Terraced,222000.0,255329.16666666666,124999.52810516985,-28.387096774193548,-28.01556420233463,292966.6666666667,48.95622765587031,5.0,12,-52.0,-33.333333333333336,18.666666666666668,0.5010438413361169,Low,0.1296774193548387,13.0,Aligned,Declining
DL11,2020Q2,2020,2,RICHMONDSHIRE,RICHMOND,Other,305000.0,331875.0,153878.51244052593,1.6666666666666667,37.387387387387385,278466.6666666667,46.36640676174039,30.0,12,-45.45454545454545,0.0,14.0,0.5010438413361169,Low,0.32818181818181813,32.8,Divergent,Declining
DL11,2020Q3,2020,3,RICHMONDSHIRE,RICHMOND,Other,320000.0,372447.36842105264,216760.80613437336,-8.17790530846485,4.918032786885251,282333.3333333333,58.19904354628833,50.0,19,-26.923076923076923,58.33333333333333,14.333333333333334,0.7933194154488518,Low,0.3432402604569032,34.3,Aligned,Declining
DL11,2020Q4,2020,4,RICHMONDSHIRE,RICHMOND,Detached,325000.0,359126.02857142856,174480.88785518732,5.382619974059663,1.5625,316666.6666666667,48.58486268713432,55.00000000000001,35,94.44444444444444,84.21052631578947,22.0,1.4613778705636744,High,0.732295719844358,73.2,Aligned,Growing
DL11,2021Q1,2021,1,RICHMONDSHIRE,RICHMOND,Detached,306500.0,316308.11363636365,138461.66616948045,38.06306306306306,-5.692307692307697,317166.6666666667,43.77430113242676,35.0,44,266.66666666666663,25.71428571428571,32.666666666666664,1.837160751565762,High,0.9283783783783783,92.8,Aligned,Booming
DL11,2021Q2,2021,2,RICHMONDSHIRE,RICHMOND,Detached,341750.0,384811.53846153844,199223.0275290034,12.049180327868852,11.500815660685149,324416.6666666667,51.771583649879446,65.0,52,333.33333333333337,18.181818181818187,43.666666666666664,2.1711899791231732,High,0.7722950819672132,77.2,Aligned,Booming
DL11,2021Q3,2021,3,RICHMONDSHIRE,RICHMOND,Terraced,260405.5,358104.23076923075,286869.7509502608,-18.62328125,-23.802340892465256,302885.1666666667,80.10789214471056,10.0,26,36.84210526315789,-50.0,40.666666666666664,1.0855949895615866,Medium,0.5356287335526315,53.6,Divergent,Declining
DL11,2021Q4,2021,4,RICHMONDSHIRE,RICHMOND,Detached,373000.0,414909.07692307694,205668.19670951457,14.76923076923077,43.238142051531156,325051.8333333333,49.56946187698008,90.0,13,-62.857142857142854,-50.0,30.333333333333332,0.5427974947807933,Low,0.38861538461538464,38.9,Divergent,Declining
DL11,2022Q1,2022,1,RICHMONDSHIRE,RICHMOND,Detached,337500.0,350394.44444444444,138362.73925583827,10.114192495921696,-9.51742627345844,323635.1666666667,39.487709194480644,60.0,18,-59.09090909090909,38.46153846153846,19.0,0.7515657620041754,Low,0.3606851549755302,36.1,Divergent,Declining
DL11,2022Q2,2022,2,RICHMONDSHIRE,RICHMOND,Detached,388750.0,431033.2727272727,167744.3968034989,13.752743233357718,15.18518518518519,366416.6666666667,38.91680930850915,95.0,22,-57.692307692307686,22.222222222222232,17.666666666666668,0.918580375782881,Medium,0.38251645940014634,38.3,Divergent,Declining
DL11,2022Q3,2022,3,RICHMONDSHIRE,RICHMOND,Detached,455000.0,483733.3333333333,278827.71016171074,74.72749231487046,17.041800643086823,393750.0,57.640789035634796,100.0,30,15.384615384615385,36.36363636363635,23.333333333333332,1.2526096033402923,High,0.8615384615384616,86.2,Aligned,Booming
